"","ID","Location","Attendance","Hours","Minutes","Game Date","Highlights","HOME TEAM","HOME SCORE","HOME TEAM LOSS","HOME TEAM WIn","HOME TEAM Series loss","HOME TEAM Series win","AWAY TEAM","AWAY SCORE","AWAY TEAM LOSS","AWAY TEAM WIn","AWAY TEAM Series loss","AWAY TEAM Series win"
"770",21800801,"FedExForum","13454","2","18","02-05","Conley: 25 pts, 9 ast; Rabb: 19 pts, 11 reb","MEM","108","33","22","1","1","MIN","106","28","25","1","1"
"771",21800802,"Chesapeake Energy Arena","18203","2","22","02-05","George: 39 pts; Westbrook: 16p/15r/16a","OKC","132","19","34","0","1","ORL","122","32","22","1","0"
"772",21800803,"Moda Center","19468","2","13","02-05","Whiteside: 28 pts, 11 reb; Wade: 22 pts, 9 reb","POR","108","21","32","1","0","MIA","118","27","25","0","1"
"773",21800804,"Barclays Center","14516","2","24","02-06","Russell: 27 points, 11 assists","BKN","135","27","29","0","1","DEN","130","17","37","1","0"
"774",21800805,"United Center","18116","2","14","02-06","Randle: 31 pts, 7 reb; Holiday: 18 pts, 11 ast","CHI","120","42","12","1","0","NOP","125","31","24","0","1"
"775",21800806,"Fiserv Forum","17360","2","16","02-06","Antetokounmpo: 43 pts (17-21 FG, 3-3 3FG)","MIL","148","13","40","1","1","WAS","129","32","22","1","1"
"776",21800807,"American Airlines Center","19606","2","06","02-06","Doncic: 19 points, 10 rebounds, 11 assists","DAL","99","28","25","0","1","CHA","93","28","26","1","0"
"777",21800808,"Vivint Smart Home Arena","18306","2","06","02-06","Mitchell: 21 pts; Gobert: 16 pts, 12 reb","UTA","116","24","31","0","0","PHX","88","45","11","0","0"
"778",21800809,"Golden 1 Center","17583","2","02","02-06","Harden: 36 points (28 straight with 30+)","SAC","101","26","28","1","0","HOU","127","22","32","0","1"
"779",21800810,"ORACLE Arena","19596","2","11","02-06","Durant: 23 pts, 9 ast; Thompson: 26 pts","GSW","141","15","38","1","0","SAS","102","24","32","0","1"
"780",21800811,"Bankers Life Fieldhouse","15756","2","03","02-07","Bogdanovic: 29 points, 7 rebounds","IND","116","19","36","0","0","LAC","92","26","30","0","0"
"781",21800812,"Amway Center","17184","2","06","02-07","Ross: 32 points (six 3-pointers) off bench","ORL","122","32","23","1","0","MIN","112","29","25","0","1"
"782",21800813,"State Farm Arena","16036","2","14","02-07","Siakam: Career-high 33 points, 13 rebounds","ATL","101","36","18","2","0","TOR","119","16","40","0","2"
"783",21800814,"TD Garden","18624","2","18","02-07","Rondo: First career game-winner at buzzer","BOS","128","20","35","0","0","LAL","129","27","28","0","0"
"784",21800815,"Chesapeake Energy Arena","18203","2","08","02-07","Westbrook: 8th consecutive triple-double","OKC","117","19","35","0","0","MEM","95","34","22","0","0"
"785",21800816,"Moda Center","19393","2","12","02-07","McCollum: 30 points, seven 3-pointers","POR","127","21","33","1","1","SAS","118","25","32","1","1"
"786",21800817,"Little Caesars Arena","14430","2","17","02-08","Drummond: 29 pts, 20 reb; Smith Jr: 31 pts","DET","120","29","25","0","2","NYK","103","44","10","2","0"
"787",21800818,"Wells Fargo Center","20627","2","14","02-08","Redick: 34 points (6-7 3FG)","PHI","117","20","35","1","0","DEN","110","18","37","0","1"
"788",21800819,"Capital One Arena","16682","2","06","02-08","Love plays six minutes in return","WAS","119","32","23","2","1","CLE","106","44","11","1","2"
"789",21800820,"Barclays Center","15267","2","07","02-08","LeVert returns, receives standing ovation","BKN","106","28","29","0","3","CHI","125","42","13","3","0"
"790",21800821,"American Airlines Center","20420","2","05","02-08","Antetokounmpo: 29 pts, 17 reb, 5 reb","DAL","107","29","25","1","0","MIL","122","13","41","0","1"
"791",21800822,"Talking Stick Resort Arena","17081","2","12","02-08","Warriors with best record (14-2) since Jan. 1","PHX","107","46","11","2","0","GSW","117","15","39","0","2"
"792",21800823,"Smoothie King Center","16980","2","27","02-08","Davis: 25 minutes, 32 points, 9 rebounds","NOP","122","31","25","2","1","MIN","117","30","25","1","2"
"793",21800824,"Golden 1 Center","17583","2","15","02-08","Hield: 23 pts; Whiteside: 17 pts, 19 reb","SAC","102","26","29","0","1","MIA","96","28","25","1","0"
"794",21800825,"Vivint Smart Home Arena","18306","2","08","02-09","Gobert: 21 pts, 13 reb; Mitchell: 23 points","UTA","125","24","32","1","1","SAS","105","26","32","1","1"
"795",21800826,"Bankers Life Fieldhouse","17923","1","54","02-09","Joseph: 10 pts, 9 reb, 10 ast off bench","IND","105","19","37","1","2","CLE","90","45","11","2","1"
"796",21800827,"State Farm Arena","15048","2","05","02-09","Walker: 37 points; Williams: 27 points","ATL","120","37","18","2","1","CHA","129","28","27","1","2"
"797",21800828,"Madison Square Garden","18886","2","14","02-09","Gasol: 7 pts, 18 mins in Raptors debut","NYK","99","45","10","1","0","TOR","104","16","41","0","1"
"798",21800829,"TD Garden","18624","2","22","02-09","Clippers erase 28-point deficit","BOS","112","21","35","0","0","LAC","123","26","31","0","0"
"799",21800830,"United Center","19942","2","10","02-09","Beal: 31 pts; Parker: 20 pts vs. former team","CHI","125","43","13","0","1","WAS","134","32","24","1","0"
"800",21800831,"FedExForum","16841","2","12","02-09","Noah: 19 points, 14 rebounds off bench","MEM","99","34","23","2","1","NOP","90","32","25","1","2"
"801",21800832,"Toyota Center","18061","2","25","02-09","George: 45 points, 11 rebounds","HOU","112","23","32","1","1","OKC","117","19","36","1","1"
"802",21800833,"Fiserv Forum","17812","1","58","02-09","Bucks shoot 32.6 pct as Giannis (knee) sits","MIL","83","14","41","0","2","ORL","103","32","24","2","0"
"803",21800834,"American Airlines Center","20340","2","11","02-10","Doncic: 28 points (13 in 4th), 9 reb, 6 ast","DAL","102","29","26","1","1","POR","101","22","33","1","1"
"804",21800835,"Wells Fargo Center","20683","2","12","02-10","Embiid: 37 pts, 14 reb; Kuzma: 39 points","PHI","143","20","36","0","1","LAL","120","28","28","1","0"
"805",21800836,"Golden 1 Center","17583","2","21","02-10","Bagley: 32 points off bench","SAC","117","26","30","1","1","PHX","104","47","11","1","1"
"806",21800837,"State Farm Arena","13370","2","03","02-10","Vucevic: 19 points, 12 rebounds","ATL","108","38","18","1","0","ORL","124","32","25","0","1"
"807",21800838,"ORACLE Arena","19596","2","10","02-10","Durant: 39 points; Richardson: 37 points","GSW","120","15","40","0","0","MIA","118","29","25","0","0"
"808",21800839,"Quicken Loans Arena","19432","2","09","02-11","Nance Jr.: 15 pts, 16 reb; Sexton: 20 pts","CLE","107","45","12","0","1","NYK","104","46","10","1","0"
"809",21800840,"Little Caesars Arena","15246","2","12","02-11","Drummond: 32 pts, 17 reb; Griffin: 31 pts","DET","121","29","26","1","1","WAS","112","33","24","1","1"
"810",21800841,"Bankers Life Fieldhouse","15734","2","11","02-11","Turner: 18 points, 8 rebounds, 3 blocks","IND","99","19","38","1","1","CHA","90","29","27","1","1"
"811",21800842,"Scotiabank Arena","19800","2","09","02-11","Leonard: 30 pts, game-winner with 4.4 left","TOR","127","16","42","1","1","BKN","125","29","29","1","1"
"812",21800843,"United Center","18833","2","10","02-11","Giannis: 29 points, 17 rebounds, 8 assists","CHI","99","44","13","2","0","MIL","112","14","42","0","2"
"813",21800844,"Toyota Center","18055","2","08","02-11","Harden: 31 pts (30th straight with 30+)","HOU","120","23","33","2","0","DAL","104","30","26","0","2"
"814",21800845,"Target Center","13782","2","22","02-11","Towns: 24 pts, 10 reb; L. Williams: 45 pts","MIN","130","30","26","1","0","LAC","120","27","31","0","1"
"815",21800846,"Chesapeake Energy Arena","18203","2","21","02-11","George: 47 points, 12 rebounds, 10 assists","OKC","120","19","37","0","2","POR","111","23","33","2","0"
"816",21800847,"Pepsi Center","18378","2","05","02-11","Jokic: 23 points, 12 rebounds; Beasley: 20 pts","DEN","103","18","38","0","1","MIA","87","30","25","1","0"
"817",21800848,"State Farm Arena","16824","2","27","02-12","Young: 22 pts, 14 ast; James: 28p/11r/16a","ATL","117","38","19","1","0","LAL","113","29","28","0","1"
"818",21800849,"Wells Fargo Center","20582","2","25","02-12","  Hayward: 26 points; Embiid: 23 pts, 14 reb","PHI","109","21","36","2","0","BOS","112","21","36","0","2"
"819",21800850,"FedExForum","13788","2","11","02-12","Aldridge: 23 pts, 11 reb; Bradley: 33 points","MEM","107","35","23","1","2","SAS","108","26","33","2","1"
"820",21800851,"Smoothie King Center","15733","1","55","02-12","Four Magic starters score 20-plus points","NOP","88","33","25","0","0","ORL","118","32","26","0","0"
"821",21800852,"ORACLE Arena","19596","2","14","02-12","Durant, Curry, Thompson combine for 74 pts","GSW","115","15","41","1","1","UTA","108","25","32","1","1"
"822",21800853,"Quicken Loans Arena","17434","3","05","02-13","Russell: 14 of 36 points in 3rd overtime","CLE","139","46","12","1","1","BKN","148","29","30","1","1"
"823",21800854,"Bankers Life Fieldhouse","17311","2","10","02-13","Giannis: 33 points, 19 rebounds, 11 assists","IND","97","20","38","1","1","MIL","106","14","43","1","1"
"824",21800855,"TD Garden","18624","2","18","02-13","Horford: 17 points, 14 rebounds, 8 assists","BOS","118","21","37","1","2","DET","110","30","26","2","1"
"825",21800856,"Madison Square Garden","18983","2","19","02-13","Embiid: 26 points, 14 rebounds","NYK","111","47","10","3","0","PHI","126","21","37","0","3"
"826",21800857,"Scotiabank Arena","19800","2","25","02-13","Siakam: Career-high 44 points","TOR","129","16","43","0","3","WAS","120","34","24","3","0"
"827",21800858,"United Center","19114","2","08","02-13","Porter Jr.: 37 points, 10 rebounds","CHI","122","44","14","0","0","MEM","110","36","23","0","0"
"828",21800859,"American Airlines Center","20364","2","12","02-13","Heat: Seven players in double figures","DAL","101","31","26","0","0","MIA","112","30","26","0","0"
"829",21800860,"Pepsi Center","17938","2","18","02-13","Jokic: Triple-double, game-winning tip-in","DEN","120","18","39","0","2","SAC","118","27","30","2","0"
"830",21800861,"Target Center","15131","2","10","02-13","Harden: 42 points | Teague 27 points","MIN","121","30","27","0","1","HOU","111","24","33","1","0"
"831",21800862,"Moda Center","19549","2","21","02-13","Blazers close game on 31-8 run","POR","129","23","34","2","1","GSW","107","16","41","1","2"
"832",21800863,"Staples Center","17703","2","08","02-13","Williams: 30 points, 10 assists","LAC","134","27","32","0","3","PHX","107","48","11","3","0"
"833",21800864,"Amway Center","18846","2","04","02-14","Vucevic: 17 points, 11 rebounds","ORL","127","32","27","2","0","CHA","89","30","27","0","2"
"834",21800865,"State Farm Arena","14179","2","09","02-14","Knicks snap 18-game losing streak","ATL","91","39","19","2","1","NYK","106","47","11","1","2"
"835",21800866,"Smoothie King Center","15686","2","14","02-14","Randle: 33 points, 11 rebounds","NOP","131","33","26","2","1","OKC","122","20","37","1","2"
"836",21800867,"Quicken Loans Arena","19022","2","06","02-21","Love: 16 pts, 11 reb; Zizic: 15 pts, 12 reb","CLE","111","46","13","0","0","PHX","98","49","11","0","0"
"837",21800868,"Wells Fargo Center","20505","2","13","02-21","Harris: 23 pts, 11 reb; Simmons: 21 points","PHI","106","21","38","0","1","MIA","102","31","26","1","0"
"838",21800869,"Barclays Center","17732","2","07","02-21","Nurkic: 27 points, 12 rebounds, 3 blocks","BKN","99","30","30","0","0","POR","113","23","35","0","0"
"839",21800870,"Fiserv Forum","17926","2","12","02-21","Giannis: 30 points, 13 rebounds, 6 assists","MIL","98","14","44","1","1","BOS","97","22","37","1","1"
"840",21800871,"ORACLE Arena","19596","2","25","02-21","Curry: 36 points; Durant: 28 pts, 7 blk","GSW","125","16","42","0","3","SAC","123","28","30","3","0"
"841",21800872,"Staples Center","18997","2","21","02-21","LeBron: 29 pts, 11 reb; Ingram: 27 pts, 13 reb","LAL","111","29","29","3","0","HOU","106","25","33","0","3"
"842",21800873,"Spectrum Center","15572","2","11","02-22","Walker: 27 points | Beal: 46 points","CHA","123","30","28","1","0","WAS","110","35","24","0","1"
"843",21800874,"Bankers Life Fieldhouse","16962","2","20","02-22","Matthews: 24 points (6 3-pointers)","IND","126","20","39","0","1","NOP","111","34","26","1","0"
"844",21800875,"Amway Center","18846","2","11","02-22","Markkanen: 25 points, go-ahead FTs","ORL","109","33","27","1","2","CHI","110","44","15","2","1"
"845",21800876,"Scotiabank Arena","20058","2","25","02-22","Leonard: 25 points, go-ahead dunk","TOR","120","16","44","1","0","SAS","117","27","33","0","1"
"846",21800877,"State Farm Arena","14067","2","20","02-22","Drummond: 26 points, 21 rebounds","ATL","122","40","19","1","1","DET","125","30","27","1","1"
"847",21800878,"Madison Square Garden","19096","2","17","02-22","Gibson: Season-high 19 points","NYK","104","48","11","0","0","MIN","115","30","28","0","0"
"848",21800879,"FedExForum","16444","2","31","02-22","Harrell ties career high with 30 points","MEM","106","37","23","1","1","LAC","112","27","33","1","1"
"849",21800880,"American Airlines Center","20382","2","13","02-22","Jokic: 19 points, 13 rebounds, 8 assists","DAL","104","32","26","1","0","DEN","114","18","40","0","1"
"850",21800881,"Chesapeake Energy Arena","18203","2","54","02-22","George, Westbrook combine for 88 points","OKC","148","20","38","0","2","UTA","147","26","32","2","0"
"851",21800882,"Wells Fargo Center","20619","2","11","02-23","Nurkic: 24 points, 10 rebounds","PHI","115","22","38","1","0","POR","130","23","36","0","1"
"852",21800883,"State Farm Arena","15214","2","22","02-23","Young: 23 points, 8 assists","ATL","120","40","20","0","1","PHX","112","50","11","1","0"
"853",21800884,"Spectrum Center","19158","2","20","02-23","Russell: 40 points, including Nets' final 12","CHA","115","31","28","1","1","BKN","117","30","31","1","1"
"854",21800885,"Quicken Loans Arena","19432","2","18","02-23","Love: 32 points, 12 assists","CLE","112","46","14","1","0","MEM","107","38","23","0","1"
"855",21800886,"Capital One Arena","19648","2","18","02-23","Young: Team-high 22 points (9/11 FG)","WAS","112","36","24","2","1","IND","119","20","40","1","2"
"856",21800887,"Smoothie King Center","18626","2","16","02-23","Holiday: 27 points, 7 rebounds, 12 assists","NOP","128","34","27","1","0","LAL","115","30","29","0","1"
"857",21800888,"AmericanAirlines Arena","19600","2","17","02-23","Smith: 22 points, 9 assists off bench","MIA","96","32","26","1","1","DET","119","30","28","1","1"
"858",21800889,"United Center","21295","2","06","02-23","LaVine: Career-high 42 points (17/29 FG)","CHI","126","44","16","2","0","BOS","116","23","37","0","2"
"859",21800890,"Chesapeake Energy Arena","18203","2","20","02-23","Hield: 34 points | Westbrook: 41 points","OKC","116","21","38","2","1","SAC","119","28","31","1","2"
"860",21800891,"Fiserv Forum","17972","2","03","02-23","Giannis: 27 points, 10 rebounds, 7 assists","MIL","140","14","45","0","1","MIN","128","31","28","1","0"
"861",21800892,"ORACLE Arena","19596","2","16","02-23","Paul: 23 points, 17 assists","GSW","112","17","42","2","0","HOU","118","25","34","0","2"
"862",21800893,"Vivint Smart Home Arena","18306","2","13","02-23","Mitchell: 25 points, 8 rebounds, 6 assists","UTA","125","26","33","1","2","DAL","109","33","26","2","1"
"863",21800894,"Scotiabank Arena","19800","2","07","02-24","Vucevic: 23 points, 12 rebounds, 4 assists","TOR","98","17","44","1","1","ORL","113","33","28","1","1"
"864",21800895,"Pepsi Center","19956","2","16","02-24","Millsap: 21 points, 16 rebounds, 3 steals","DEN","123","18","41","1","2","LAC","96","28","33","2","1"
"865",21800896,"Madison Square Garden","18019","2","13","02-24","Knicks' first home win since Dec. 1","NYK","130","48","12","0","0","SAS","118","28","33","0","0"
"866",21800897,"Spectrum Center","19419","2","08","02-25","Cousins: 24 points, 11 rebounds, 3 blocks","CHA","110","32","28","0","0","GSW","121","17","43","0","0"
"867",21800898,"Quicken Loans Arena","19432","2","07","02-25","McCollum: 35 points (7-8 3FG)","CLE","110","47","14","1","0","POR","123","23","37","0","1"
"868",21800899,"Little Caesars Arena","15321","2","20","02-25","Griffin: 20 points, 10 rebounds, 10 assists","DET","113","30","29","1","0","IND","109","21","40","0","1"
"869",21800900,"Barclays Center","13479","1","58","02-25","Russell: 23 points, 7 rebounds, 8 assists","BKN","101","30","32","1","0","SAS","85","29","33","0","1"
"870",21800901,"AmericanAirlines Arena","19600","2","15","02-25","Suns snap 17-game losing streak","MIA","121","33","26","0","1","PHX","124","50","12","1","0"
"871",21800902,"United Center","20936","2","05","02-25","Bucks 24-4 since Christmas","CHI","106","45","16","3","0","MIL","117","14","46","0","3"
"872",21800903,"Toyota Center","18055","2","12","02-25","Harden's 30-point game streak (32) snapped","HOU","119","25","35","0","0","ATL","111","41","20","0","0"
"873",21800904,"FedExForum","17794","2","21","02-25","James moves to 10th in all-time assists","MEM","110","38","24","1","1","LAL","105","31","29","1","1"
"874",21800905,"Target Center","13691","2","21","02-25","Towns: 34 points, 21 rebounds, 5 assists","MIN","112","31","29","2","1","SAC","105","29","31","1","2"
